gamePk,Date,Away_Team_Name,Away_Team_ID,Away_Team_Games_Played,Away_Pitcher_Name,Away_Pitcher_ID,Away_Pitcher_Starts,Away_Pitcher_ERA,Away_Pitcher_WHIP,Away_Team_AVG,Away_Team_OBP,Away_Team_SLG,Away_Team_OPS,Away_Team_Runs,Home_Team_Name,Home_Team_ID,Home_Team_Games_Played,Home_Pitcher_Name,Home_Pitcher_ID,Home_Pitcher_Starts,Home_Pitcher_ERA,Home_Pitcher_WHIP,Home_Team_AVG,Home_Team_OBP,Home_Team_SLG,Home_Team_OPS,Home_Team_Runs,Home_Team_Win
717463,7/7/2023,Kansas City Royals,118,89,Daniel Lynch IV,663738,1,4.18,1.23,0.23,0.293,0.367,0.66,0,Cleveland Guardians,114,88,Aaron Civale,650644,1,2.56,1.06,0.248,0.312,0.374,0.686,3,True
717460,7/7/2023,Atlanta Braves,144,87,Charlie Morton,450203,1,3.43,1.41,0.271,0.34,0.495,0.835,2,Tampa Bay Rays,139,91,Tyler Glasnow,607192,1,4.1,1.22,0.26,0.332,0.454,0.786,1,False
717465,7/7/2023,Texas Rangers,140,89,Cody Bradford,674003,1,4.39,1.16,0.275,0.342,0.462,0.804,7,Washington Nationals,120,88,Trevor Williams,592866,1,4.45,1.44,0.259,0.316,0.392,0.708,2,False
717454,7/7/2023,New York Mets,121,88,Justin Verlander,434378,1,3.6,1.2,0.243,0.322,0.408,0.73,7,San Diego Padres,135,88,Yu Darvish,506433,1,4.87,1.27,0.235,0.324,0.401,0.725,5,False
717455,7/7/2023,St. Louis Cardinals,138,88,Jordan Montgomery,656756,1,3.23,1.22,0.255,0.329,0.428,0.757,7,Chicago White Sox,145,90,Dylan Cease,656302,1,4.3,1.34,0.238,0.298,0.395,0.693,8,True
717464,7/7/2023,Chicago Cubs,112,87,Jameson Taillon,592791,1,6.15,1.4,0.248,0.326,0.398,0.724,3,New York Yankees,147,89,Carlos Rodon,607074,1,3.38,1.13,0.23,0.3,0.407,0.707,0,False
717459,7/7/2023,Cincinnati Reds,113,89,Andrew Abbott,671096,1,2.38,1.03,0.257,0.338,0.416,0.754,3,Milwaukee Brewers,158,89,Corbin Burnes,669203,1,3.94,1.14,0.231,0.312,0.376,0.688,7,True
717456,7/7/2023,Los Angeles Angels,108,90,Griffin Canning,656288,1,4.62,1.2,0.256,0.331,0.442,0.773,4,Los Angeles Dodgers,119,88,Tony Gonsolin,664062,1,3.86,1.12,0.243,0.329,0.452,0.781,11,True
717461,7/7/2023,Oakland Athletics,133,90,Sam Long,669674,1,4.36,1.3,0.22,0.298,0.351,0.649,3,Boston Red Sox,111,89,Brennan Bernardino,657514,1,2.51,1.08,0.262,0.331,0.423,0.754,7,True
717448,7/7/2023,Colorado Rockies,115,89,Austin Gomber,596295,1,6.4,1.51,0.255,0.316,0.402,0.718,5,San Francisco Giants,137,88,Ross Stripling,548389,1,6.37,1.46,0.247,0.323,0.405,0.728,2,False
717466,7/7/2023,Philadelphia Phillies,143,87,Zack Wheeler,554430,1,4.05,1.19,0.26,0.322,0.423,0.745,4,Miami Marlins,146,90,Sandy Alcantara,645261,1,4.72,1.25,0.263,0.323,0.399,0.722,3,False
717457,7/7/2023,Toronto Blue Jays,141,89,Alek Manoah,666201,1,5.91,1.8,0.262,0.329,0.42,0.749,12,Detroit Tigers,116,87,Alex Faedo,656412,1,6.98,1.08,0.231,0.301,0.367,0.668,2,False
717453,7/7/2023,Seattle Mariners,136,87,Luis Castillo,622491,1,2.85,1.04,0.234,0.313,0.394,0.707,10,Houston Astros,117,89,Hunter Brown,686613,1,4.12,1.33,0.249,0.318,0.41,0.728,1,False
717452,7/7/2023,Pittsburgh Pirates,134,88,Rich Hill,448179,1,4.78,1.44,0.24,0.317,0.389,0.706,3,Arizona Diamondbacks,109,89,Zac Gallen,668678,1,3.04,1.05,0.26,0.327,0.431,0.758,7,True
717458,7/7/2023,Baltimore Orioles,110,87,Cole Irvin,608344,1,5.5,1.49,0.252,0.322,0.419,0.741,3,Minnesota Twins,142,89,Bailey Ober,641927,1,2.61,0.97,0.233,0.31,0.401,0.711,1,False
717442,7/8/2023,Toronto Blue Jays,141,90,Kevin Gausman,592332,1,3.03,1.13,0.26,0.327,0.416,0.743,0,Detroit Tigers,116,88,Matt Manning,666159,1,3.72,1.03,0.23,0.3,0.366,0.666,2,True
717446,7/8/2023,Baltimore Orioles,110,88,Tyler Wells,669330,1,3.18,0.93,0.251,0.322,0.416,0.738,6,Minnesota Twins,142,90,Sonny Gray,543243,1,2.89,1.27,0.233,0.31,0.401,0.711,2,False
717441,7/8/2023,Atlanta Braves,144,88,Spencer Strider,675911,1,3.44,1.09,0.271,0.339,0.493,0.832,6,Tampa Bay Rays,139,92,Taj Bradley,671737,1,5.43,1.39,0.258,0.33,0.451,0.781,1,False
717445,7/8/2023,St. Louis Cardinals,138,89,Miles Mikolas,571945,1,4.23,1.3,0.255,0.329,0.427,0.756,3,Chicago White Sox,145,91,Touki Toussaint,657053,1,3.86,1.39,0.238,0.297,0.393,0.69,0,False
717444,7/8/2023,Cincinnati Reds,113,90,Luke Weaver,596133,1,7.0,1.62,0.258,0.339,0.419,0.758,8,Milwaukee Brewers,158,90,Colin Rea,607067,1,4.71,1.22,0.232,0.312,0.378,0.69,5,False
717439,7/8/2023,Pittsburgh Pirates,134,89,Mitch Keller,656605,1,3.31,1.12,0.239,0.315,0.386,0.701,2,Arizona Diamondbacks,109,90,Kyle Nelson,669459,1,2.65,1.21,0.259,0.327,0.429,0.756,3,True
717450,7/8/2023,Texas Rangers,140,90,Andrew Heaney,571760,1,4.71,1.34,0.274,0.342,0.462,0.804,3,Washington Nationals,120,89,Jake Irvin,663623,1,4.6,1.45,0.26,0.317,0.396,0.713,8,True
717447,7/8/2023,Chicago Cubs,112,88,Drew Smyly,592767,1,4.21,1.35,0.247,0.325,0.397,0.722,3,New York Yankees,147,90,Gerrit Cole,543037,1,2.85,1.12,0.231,0.3,0.409,0.709,6,True
717438,7/8/2023,Philadelphia Phillies,143,88,Ranger Suarez,624133,1,3.77,1.34,0.259,0.321,0.422,0.743,3,Miami Marlins,146,91,Braxton Garrett,666129,1,3.7,1.14,0.264,0.324,0.399,0.723,5,True
717436,7/8/2023,New York Mets,121,89,David Peterson,656849,1,6.46,1.64,0.242,0.321,0.406,0.727,1,San Diego Padres,135,89,Blake Snell,605483,1,2.85,1.22,0.234,0.323,0.4,0.723,3,True
717449,7/8/2023,Oakland Athletics,133,91,Austin Pruitt,643493,1,3.9,1.24,0.22,0.298,0.352,0.65,3,Boston Red Sox,111,90,James Paxton,572020,1,2.73,0.98,0.264,0.332,0.427,0.759,10,True
717451,7/8/2023,Colorado Rockies,115,90,Connor Seabold,657756,1,6.65,1.51,0.255,0.315,0.402,0.717,3,San Francisco Giants,137,89,Ryan Walker,676254,1,3.13,1.52,0.248,0.323,0.407,0.73,5,True
717437,7/8/2023,Los Angeles Angels,108,91,Reid Detmers,672282,1,4.31,1.28,0.256,0.33,0.442,0.772,5,Los Angeles Dodgers,119,89,Alex Vesia,681911,1,6.75,2.2,0.244,0.33,0.455,0.785,10,True
717443,7/8/2023,Kansas City Royals,118,90,Brady Singer,663903,1,5.8,1.55,0.231,0.294,0.369,0.663,6,Cleveland Guardians,114,89,Gavin Williams,668909,1,4.01,1.09,0.251,0.315,0.377,0.692,10,True
717440,7/8/2023,Seattle Mariners,136,88,Bryan Woo,693433,1,3.63,1.07,0.233,0.313,0.392,0.705,2,Houston Astros,117,90,Framber Valdez,664285,1,2.51,1.05,0.248,0.317,0.409,0.726,3,True
717435,7/9/2023,Oakland Athletics,133,92,JP Sears,676664,1,3.97,1.04,0.221,0.299,0.353,0.652,3,Boston Red Sox,111,91,Tayler Scott,605463,1,6.75,1.63,0.264,0.333,0.428,0.761,4,True
717434,7/9/2023,Kansas City Royals,118,91,Ryan Yarbrough,642232,1,5.29,1.27,0.232,0.295,0.371,0.666,4,Cleveland Guardians,114,90,Shane Bieber,669456,1,3.77,1.25,0.25,0.314,0.375,0.689,1,False
717423,7/9/2023,New York Mets,121,90,Max Scherzer,453286,1,4.31,1.23,0.241,0.321,0.405,0.726,2,San Diego Padres,135,90,Joe Musgrove,605397,1,3.29,1.15,0.235,0.324,0.402,0.726,6,True
717432,7/9/2023,Texas Rangers,140,91,Dane Dunning,641540,1,2.84,1.13,0.274,0.341,0.46,0.801,2,Washington Nationals,120,90,Patrick Corbin,571578,1,4.89,1.55,0.261,0.318,0.399,0.717,7,True
717429,7/9/2023,Atlanta Braves,144,89,Bryce Elder,693821,1,2.97,1.2,0.27,0.338,0.492,0.83,4,Tampa Bay Rays,139,93,Zach Eflin,621107,1,3.25,0.99,0.259,0.331,0.452,0.783,10,True
717427,7/9/2023,Cincinnati Reds,113,91,Ben Lively,594902,1,3.83,1.24,0.257,0.337,0.416,0.753,0,Milwaukee Brewers,158,91,Wade Miley,489119,1,3.06,1.15,0.232,0.312,0.377,0.689,1,True
717431,7/9/2023,Toronto Blue Jays,141,91,Chris Bassitt,605135,1,4.19,1.23,0.259,0.326,0.415,0.741,4,Detroit Tigers,116,89,Tarik Skubal,669373,1,0.0,0.5,0.231,0.3,0.367,0.667,3,False
717422,7/9/2023,Colorado Rockies,115,91,Kyle Freeland,607536,1,4.72,1.45,0.255,0.315,0.401,0.716,0,San Francisco Giants,137,90,Logan Webb,657277,1,3.14,1.11,0.248,0.323,0.407,0.73,1,True
717433,7/9/2023,Chicago Cubs,112,89,Kyle Hendricks,543294,1,3.04,1.03,0.246,0.325,0.396,0.721,7,New York Yankees,147,91,Domingo German,593334,1,4.32,1.07,0.231,0.301,0.41,0.711,4,False
717424,7/9/2023,St. Louis Cardinals,138,90,Steven Matz,571927,1,4.65,1.51,0.254,0.328,0.426,0.754,4,Chicago White Sox,145,92,Lucas Giolito,608337,1,3.45,1.14,0.237,0.296,0.391,0.687,3,False
717426,7/9/2023,Philadelphia Phillies,143,89,Aaron Nola,605400,1,4.39,1.11,0.258,0.321,0.421,0.742,3,Miami Marlins,146,92,Jesus Luzardo,666200,1,3.29,1.13,0.265,0.324,0.403,0.727,7,True
717430,7/9/2023,Seattle Mariners,136,89,Logan Gilbert,669302,1,3.66,0.98,0.233,0.312,0.391,0.703,3,Houston Astros,117,91,Brandon Bielak,656232,1,3.79,1.47,0.247,0.316,0.407,0.723,1,False
717428,7/9/2023,Baltimore Orioles,110,89,Kyle Gibson,502043,1,4.6,1.31,0.253,0.324,0.423,0.747,15,Minnesota Twins,142,91,Joe Ryan,657746,1,3.7,1.01,0.232,0.309,0.4,0.709,2,False
717425,7/9/2023,Pittsburgh Pirates,134,90,Carmen Mlodzinski,669387,1,2.31,1.11,0.238,0.315,0.386,0.701,4,Arizona Diamondbacks,109,91,Zach Davies,605200,1,6.37,1.53,0.258,0.326,0.428,0.754,2,False
717421,7/11/2023,National League All-Stars,160,1,Zac Gallen,668678,1,0.0,1.0,0.25,0.325,0.361,0.686,3,American League All-Stars,159,1,Gerrit Cole,543037,1,0.0,0.0,0.226,0.286,0.387,0.673,2,False
717413,7/14/2023,Los Angeles Dodgers,119,90,Julio Urias,628711,1,4.35,1.11,0.244,0.331,0.454,0.785,6,New York Mets,121,91,Justin Verlander,434378,1,3.72,1.23,0.239,0.319,0.402,0.721,0,False
717407,7/14/2023,Washington Nationals,120,91,Trevor Williams,592866,1,4.42,1.42,0.261,0.317,0.397,0.714,7,St. Louis Cardinals,138,91,Miles Mikolas,571945,1,4.12,1.27,0.253,0.327,0.426,0.753,5,False
717417,7/14/2023,Miami Marlins,146,93,Sandy Alcantara,645261,1,4.64,1.26,0.264,0.323,0.401,0.724,2,Baltimore Orioles,110,90,Dean Kremer,665152,1,4.59,1.33,0.254,0.324,0.425,0.749,5,True
717416,7/14/2023,San Francisco Giants,137,91,Ross Stripling,548389,1,6.11,1.42,0.248,0.323,0.406,0.729,6,Pittsburgh Pirates,134,91,Rich Hill,448179,1,4.76,1.44,0.238,0.315,0.385,0.7,4,False
717411,7/15/2023,Tampa Bay Rays,139,94,Tyler Glasnow,607192,1,3.78,1.24,0.259,0.331,0.453,0.784,6,Kansas City Royals,118,92,Alec Marsh,679525,1,5.4,1.47,0.231,0.294,0.37,0.664,1,False
717418,7/14/2023,San Diego Padres,135,91,Yu Darvish,506433,1,4.65,1.26,0.235,0.324,0.405,0.729,8,Philadelphia Phillies,143,90,Cristopher Sanchez,650911,1,3.26,0.99,0.258,0.32,0.42,0.74,3,False
717409,7/14/2023,Minnesota Twins,142,92,Kenta Maeda,628317,1,5.5,1.39,0.233,0.31,0.401,0.711,5,Oakland Athletics,133,93,Ken Waldichuk,686610,1,6.66,1.84,0.221,0.3,0.353,0.653,4,False
717406,7/14/2023,Detroit Tigers,116,90,Eduardo Rodriguez,593958,1,2.7,1.0,0.23,0.299,0.368,0.667,5,Seattle Mariners,136,90,Luis Castillo,622491,1,2.96,1.03,0.232,0.312,0.39,0.702,4,False
717410,7/14/2023,New York Yankees,147,92,Carlos Rodon,607074,1,5.23,1.16,0.231,0.3,0.409,0.709,2,Colorado Rockies,115,92,Austin Gomber,596295,1,6.19,1.48,0.255,0.314,0.402,0.716,7,True
717414,7/14/2023,Chicago White Sox,145,93,Michael Kopech,656629,1,4.47,1.41,0.236,0.295,0.389,0.684,0,Atlanta Braves,144,90,Charlie Morton,450203,1,3.2,1.36,0.27,0.34,0.492,0.832,9,True
717420,7/14/2023,Arizona Diamondbacks,109,92,Ryne Nelson,669194,1,4.98,1.44,0.258,0.326,0.428,0.754,2,Toronto Blue Jays,141,92,Jose Berrios,621244,1,3.41,1.16,0.261,0.327,0.417,0.744,7,True
717412,7/14/2023,Milwaukee Brewers,158,92,Corbin Burnes,669203,1,3.73,1.11,0.231,0.312,0.376,0.688,1,Cincinnati Reds,113,92,Graham Ashcraft,668933,1,5.95,1.56,0.255,0.336,0.413,0.749,0,False
717405,7/14/2023,Houston Astros,117,92,J.P. France,641585,1,3.31,1.26,0.247,0.317,0.406,0.723,7,Los Angeles Angels,108,92,Shohei Ohtani,660271,1,3.5,1.12,0.256,0.33,0.442,0.772,5,False
717415,7/14/2023,Cleveland Guardians,114,91,Aaron Civale,650644,1,2.65,1.08,0.25,0.314,0.376,0.69,4,Texas Rangers,140,92,Jon Gray,592351,1,3.45,1.15,0.276,0.343,0.465,0.808,12,True
717419,7/14/2023,Boston Red Sox,111,92,Brayan Bello,678394,1,3.14,1.2,0.265,0.333,0.433,0.766,8,Chicago Cubs,112,90,Kyle Hendricks,543294,1,3.57,1.09,0.247,0.324,0.397,0.721,3,False
717411,7/15/2023,Tampa Bay Rays,139,94,Tyler Glasnow,607192,1,3.78,1.24,0.259,0.331,0.453,0.784,6,Kansas City Royals,118,92,Alec Marsh,679525,1,5.4,1.47,0.231,0.294,0.37,0.664,1,False
717407,7/14/2023,Washington Nationals,120,91,Trevor Williams,592866,1,4.42,1.42,0.261,0.317,0.397,0.714,7,St. Louis Cardinals,138,91,Miles Mikolas,571945,1,4.12,1.27,0.253,0.327,0.426,0.753,5,False
717403,7/15/2023,Boston Red Sox,111,93,James Paxton,572020,1,3.51,1.03,0.264,0.332,0.432,0.764,4,Chicago Cubs,112,91,Marcus Stroman,573186,1,2.88,1.09,0.248,0.325,0.399,0.724,10,True
717397,7/15/2023,San Diego Padres,135,93,Ryan Weathers,677960,1,6.25,1.61,0.235,0.325,0.404,0.729,4,Philadelphia Phillies,143,92,Taijuan Walker,592836,1,3.91,1.24,0.259,0.322,0.422,0.744,9,True
717408,7/15/2023,San Diego Padres,135,92,Blake Snell,605483,1,2.71,1.22,0.236,0.325,0.406,0.731,4,Philadelphia Phillies,143,91,Ranger Suarez,624133,1,3.84,1.35,0.258,0.321,0.42,0.741,6,True
717392,7/15/2023,Milwaukee Brewers,158,93,Freddy Peralta,642547,1,4.41,1.26,0.231,0.311,0.377,0.688,3,Cincinnati Reds,113,93,Andrew Abbott,671096,1,2.45,1.01,0.253,0.334,0.41,0.744,0,False
717398,7/15/2023,San Francisco Giants,137,92,Alex Cobb,502171,1,2.82,1.32,0.247,0.322,0.404,0.726,3,Pittsburgh Pirates,134,92,Johan Oviedo,670912,1,4.53,1.36,0.238,0.314,0.385,0.699,1,False
717400,7/15/2023,Los Angeles Dodgers,119,91,Tony Gonsolin,664062,1,3.72,1.09,0.244,0.332,0.454,0.786,5,New York Mets,121,92,Kodai Senga,673540,1,3.2,1.26,0.238,0.318,0.4,0.718,1,False
717404,7/15/2023,Arizona Diamondbacks,109,93,Zac Gallen,668678,1,3.14,1.08,0.258,0.326,0.427,0.753,2,Toronto Blue Jays,141,93,Chris Bassitt,605135,1,4.12,1.23,0.261,0.328,0.419,0.747,5,True
717395,7/15/2023,Chicago White Sox,145,94,Lance Lynn,458681,1,6.06,1.43,0.237,0.295,0.39,0.685,6,Atlanta Braves,144,91,Spencer Strider,675911,1,3.66,1.1,0.271,0.34,0.493,0.833,5,False
717399,7/15/2023,Minnesota Twins,142,93,Pablo Lopez,641154,1,4.24,1.13,0.234,0.311,0.403,0.714,10,Oakland Athletics,133,94,Austin Pruitt,643493,1,4.28,1.31,0.222,0.3,0.355,0.655,7,False
717401,7/15/2023,Miami Marlins,146,94,Braxton Garrett,666129,1,3.9,1.15,0.264,0.323,0.401,0.724,5,Baltimore Orioles,110,91,Kyle Gibson,502043,1,4.77,1.35,0.255,0.324,0.426,0.75,6,True
717396,7/15/2023,Washington Nationals,120,92,Jake Irvin,663623,1,4.96,1.49,0.261,0.317,0.399,0.716,6,St. Louis Cardinals,138,92,Steven Matz,571927,1,4.86,1.51,0.255,0.329,0.429,0.758,9,True
717394,7/15/2023,New York Yankees,147,93,Clarke Schmidt,657376,1,4.31,1.34,0.231,0.3,0.41,0.71,6,Colorado Rockies,115,93,Connor Seabold,657756,1,7.18,1.57,0.254,0.314,0.402,0.716,3,False
717393,7/15/2023,Tampa Bay Rays,139,95,Shawn Armstrong,542888,1,0.87,0.97,0.259,0.331,0.454,0.785,4,Kansas City Royals,118,93,Cole Ragans,666142,1,5.22,1.36,0.231,0.293,0.369,0.662,2,False
717402,7/15/2023,Cleveland Guardians,114,92,Gavin Williams,668909,1,3.94,1.18,0.25,0.314,0.375,0.689,0,Texas Rangers,140,93,Andrew Heaney,571760,1,4.43,1.34,0.275,0.343,0.463,0.806,2,True
717390,7/15/2023,Detroit Tigers,116,91,Michael Lorenzen,547179,1,3.75,1.13,0.23,0.299,0.369,0.668,6,Seattle Mariners,136,91,George Kirby,669923,1,3.43,1.07,0.231,0.311,0.388,0.699,0,False
717389,7/15/2023,Houston Astros,117,93,Framber Valdez,664285,1,2.76,1.07,0.249,0.318,0.408,0.726,12,Los Angeles Angels,108,93,Reid Detmers,672282,1,4.42,1.29,0.258,0.331,0.445,0.776,13,True
717373,7/16/2023,Detroit Tigers,116,92,Reese Olson,681857,1,3.96,1.01,0.23,0.298,0.368,0.666,0,Seattle Mariners,136,92,Bryce Miller,682243,1,3.66,0.97,0.231,0.311,0.388,0.699,2,True
717388,7/16/2023,San Francisco Giants,137,93,Alex Wood,622072,1,4.53,1.53,0.247,0.323,0.403,0.726,8,Pittsburgh Pirates,134,93,Osvaldo Bido,674370,1,5.0,1.52,0.238,0.315,0.384,0.699,4,False
717384,7/16/2023,Miami Marlins,146,95,Steven Okert,595345,1,3.21,0.98,0.264,0.323,0.4,0.723,4,Baltimore Orioles,110,92,Kyle Bradish,680694,1,3.05,1.13,0.254,0.324,0.425,0.749,5,True
717382,7/16/2023,Tampa Bay Rays,139,96,Zach Eflin,621107,1,3.59,1.03,0.259,0.33,0.453,0.783,4,Kansas City Royals,118,94,Brady Singer,663903,1,5.7,1.5,0.232,0.294,0.373,0.667,8,True
717383,7/16/2023,Milwaukee Brewers,158,94,Adrian Houser,605288,1,3.79,1.53,0.231,0.312,0.377,0.689,4,Cincinnati Reds,113,94,Ben Lively,594902,1,3.72,1.2,0.253,0.333,0.409,0.742,3,False
717385,7/16/2023,Los Angeles Dodgers,119,92,Bobby Miller,676272,1,4.25,1.19,0.243,0.33,0.45,0.78,1,New York Mets,121,93,Max Scherzer,453286,1,3.99,1.18,0.237,0.317,0.398,0.715,2,True
717386,7/16/2023,Arizona Diamondbacks,109,94,Tommy Henry,674072,1,3.89,1.35,0.257,0.326,0.425,0.751,5,Toronto Blue Jays,141,94,Yusei Kikuchi,579328,1,4.13,1.28,0.262,0.329,0.419,0.748,7,True
717380,7/16/2023,Washington Nationals,120,93,Josiah Gray,680686,1,3.59,1.47,0.26,0.317,0.399,0.716,4,St. Louis Cardinals,138,93,Jack Flaherty,656427,1,4.29,1.53,0.256,0.33,0.431,0.761,8,True
717377,7/16/2023,Cleveland Guardians,114,93,Tanner Bibee,676440,1,3.32,1.26,0.25,0.314,0.376,0.69,5,Texas Rangers,140,94,Martin Perez,527048,1,4.84,1.5,0.275,0.343,0.462,0.805,6,True
717381,7/16/2023,Houston Astros,117,94,Cristian Javier,664299,1,4.39,1.21,0.251,0.32,0.413,0.733,9,Los Angeles Angels,108,94,Tyler Anderson,542881,1,5.17,1.55,0.258,0.332,0.446,0.778,8,False
717391,7/16/2023,Chicago White Sox,145,95,Dylan Cease,656302,1,4.18,1.34,0.239,0.296,0.392,0.688,8,Atlanta Braves,144,92,Kolby Allard,663465,1,6.57,1.62,0.27,0.339,0.49,0.829,1,False
717378,7/16/2023,New York Yankees,147,94,Gerrit Cole,543037,1,2.78,1.09,0.231,0.301,0.408,0.709,7,Colorado Rockies,115,94,Chase Anderson,502624,1,6.26,1.5,0.253,0.313,0.403,0.716,8,True
717376,7/16/2023,Boston Red Sox,111,94,Kutter Crawford,676710,1,3.74,1.13,0.265,0.332,0.435,0.767,11,Chicago Cubs,112,92,Justin Steele,657006,1,2.5,1.1,0.247,0.326,0.397,0.723,5,False
717379,7/16/2023,Minnesota Twins,142,94,Joe Ryan,657746,1,3.77,1.03,0.233,0.311,0.403,0.714,5,Oakland Athletics,133,95,JP Sears,676664,1,3.99,1.02,0.222,0.301,0.355,0.656,4,False
717387,7/16/2023,San Diego Padres,135,94,Seth Lugo,607625,1,3.78,1.25,0.234,0.324,0.404,0.728,6,Philadelphia Phillies,143,93,Zack Wheeler,554430,1,4.04,1.16,0.259,0.322,0.423,0.745,7,True
717367,7/17/2023,Tampa Bay Rays,139,97,Shane McClanahan,663556,1,2.56,1.13,0.258,0.329,0.452,0.781,2,Texas Rangers,140,95,Dane Dunning,641540,1,2.82,1.11,0.274,0.342,0.461,0.803,3,True
717372,7/17/2023,Los Angeles Dodgers,119,93,Emmet Sheehan,686218,1,4.91,1.17,0.244,0.331,0.451,0.782,6,Baltimore Orioles,110,93,Grayson Rodriguez,680570,1,7.33,1.75,0.254,0.324,0.426,0.75,4,False
717371,7/17/2023,Cleveland Guardians,114,94,Xzavion Curry,675540,1,2.86,1.13,0.251,0.315,0.379,0.694,11,Pittsburgh Pirates,134,94,Quinn Priester,682990,1,11.81,1.69,0.237,0.314,0.382,0.696,0,False
717369,7/17/2023,New York Yankees,147,95,Luis Severino,622663,1,6.66,1.77,0.231,0.302,0.406,0.708,3,Los Angeles Angels,108,95,Griffin Canning,656288,1,4.52,1.23,0.257,0.333,0.446,0.779,4,True
717365,7/17/2023,Minnesota Twins,142,95,Sonny Gray,543243,1,3.16,1.29,0.234,0.312,0.405,0.717,6,Seattle Mariners,136,93,Logan Gilbert,669302,1,3.65,1.01,0.231,0.311,0.388,0.699,7,True
717370,7/17/2023,Washington Nationals,120,94,MacKenzie Gore,669022,1,4.59,1.45,0.26,0.317,0.4,0.717,7,Chicago Cubs,112,93,Drew Smyly,592767,1,4.41,1.36,0.247,0.325,0.398,0.723,5,False
717368,7/17/2023,Detroit Tigers,116,93,Matt Manning,666159,1,3.38,0.98,0.229,0.298,0.366,0.664,3,Kansas City Royals,118,95,Jordan Lyles,543475,1,6.05,1.26,0.232,0.293,0.371,0.664,2,False
717375,7/17/2023,San Francisco Giants,137,94,Logan Webb,657277,1,3.11,1.08,0.246,0.322,0.403,0.725,4,Cincinnati Reds,113,95,Brandon Williamson,682227,1,4.96,1.33,0.251,0.332,0.409,0.741,2,False
717366,7/17/2023,Boston Red Sox,111,95,Brennan Bernardino,657514,1,2.27,1.01,0.265,0.333,0.435,0.768,7,Oakland Athletics,133,96,Paul Blackburn,621112,1,5.48,1.59,0.221,0.299,0.353,0.652,0,False
717374,7/17/2023,Miami Marlins,146,96,Jesus Luzardo,666200,1,3.34,1.16,0.265,0.323,0.402,0.725,4,St. Louis Cardinals,138,94,Miles Mikolas,571945,1,4.14,1.27,0.257,0.331,0.431,0.762,6,True
717375,7/17/2023,San Francisco Giants,137,94,Logan Webb,657277,1,3.11,1.08,0.246,0.322,0.403,0.725,4,Cincinnati Reds,113,95,Brandon Williamson,682227,1,4.96,1.33,0.251,0.332,0.409,0.741,2,False
717364,7/18/2023,Cleveland Guardians,114,95,Logan Allen,671106,1,3.21,1.37,0.252,0.315,0.382,0.697,10,Pittsburgh Pirates,134,95,Mitch Keller,656605,1,3.73,1.16,0.236,0.312,0.38,0.692,1,False
717357,7/18/2023,Miami Marlins,146,97,Edward Cabrera,665795,1,4.5,1.38,0.265,0.323,0.401,0.724,2,St. Louis Cardinals,138,95,Jordan Montgomery,656756,1,3.14,1.23,0.256,0.33,0.43,0.76,5,True
717349,7/18/2023,Boston Red Sox,111,96,Joe Jacques,682175,1,5.79,1.5,0.264,0.331,0.433,0.764,0,Oakland Athletics,133,97,Luis Medina,665622,1,5.79,1.53,0.221,0.299,0.355,0.654,3,True
717358,7/18/2023,Arizona Diamondbacks,109,95,Zach Davies,605200,1,7.38,1.62,0.259,0.327,0.428,0.755,16,Atlanta Braves,144,93,Bryce Elder,693821,1,3.31,1.24,0.27,0.34,0.492,0.832,13,False
717353,7/18/2023,Washington Nationals,120,95,Patrick Corbin,571578,1,4.89,1.54,0.26,0.317,0.4,0.717,3,Chicago Cubs,112,94,Jameson Taillon,592791,1,6.05,1.4,0.25,0.328,0.401,0.729,17,True
717356,7/18/2023,Detroit Tigers,116,94,Tarik Skubal,669373,1,5.25,1.08,0.23,0.299,0.368,0.667,10,Kansas City Royals,118,96,Daniel Lynch IV,663738,1,4.64,1.26,0.233,0.295,0.374,0.669,11,True
717350,7/18/2023,Minnesota Twins,142,96,Bailey Ober,641927,1,2.74,0.98,0.236,0.313,0.409,0.722,10,Seattle Mariners,136,94,Bryan Woo,693433,1,4.74,1.26,0.231,0.311,0.388,0.699,3,False
717355,7/18/2023,Houston Astros,117,95,Hunter Brown,686613,1,4.26,1.32,0.25,0.32,0.412,0.732,3,Colorado Rockies,115,95,Jake Bird,656234,1,4.11,1.37,0.253,0.313,0.404,0.717,4,True
717354,7/18/2023,Tampa Bay Rays,139,98,Taj Bradley,671737,1,5.29,1.39,0.257,0.329,0.451,0.78,3,Texas Rangers,140,96,Nathan Eovaldi,543135,1,2.69,1.01,0.274,0.342,0.461,0.803,5,True
717362,7/18/2023,San Diego Padres,135,95,Joe Musgrove,605397,1,3.16,1.14,0.234,0.324,0.407,0.731,9,Toronto Blue Jays,141,95,Alek Manoah,666201,1,6.18,1.84,0.261,0.328,0.417,0.745,1,False
717360,7/18/2023,San Francisco Giants,137,95,Anthony DeSclafani,543101,1,4.72,1.21,0.246,0.323,0.404,0.727,11,Cincinnati Reds,113,96,Luke Weaver,596133,1,7.22,1.63,0.253,0.333,0.412,0.745,10,False
717363,7/18/2023,Milwaukee Brewers,158,95,Julio Teheran,527054,1,4.01,1.1,0.23,0.31,0.375,0.685,3,Philadelphia Phillies,143,94,Aaron Nola,605400,1,4.27,1.08,0.26,0.323,0.424,0.747,4,True
